zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
77020,29.76842,-95.30878,Houston,TX,Texas,TRUE,,25583,1264.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77021,29.69713,-95.35751,Houston,TX,Texas,TRUE,,24884,1581.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77022,29.8306,-95.3768,Houston,TX,Texas,TRUE,,26135,1727.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77023,29.7216,-95.31827,Houston,TX,Texas,TRUE,,24962,1762.9,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77024,29.77073,-95.50869,Houston,TX,Texas,TRUE,,37647,1120.6,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77025,29.68584,-95.43512,Houston,TX,Texas,TRUE,,29177,2524.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77026,29.80013,-95.32934,Houston,TX,Texas,TRUE,,20536,1208.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77027,29.73919,-95.44609,Houston,TX,Texas,TRUE,,19269,2792.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77028,29.82471,-95.28668,Houston,TX,Texas,TRUE,,18379,779,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77029,29.76382,-95.26326,Houston,TX,Texas,TRUE,,15931,579.4,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77030,29.70597,-95.40253,Houston,TX,Texas,TRUE,,12976,1941.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77031,29.65434,-95.54622,Houston,TX,Texas,TRUE,,15740,1925.2,48201,Harris,"{""48201"": 99.14, ""48157"": 0.86}",Harris|Fort Bend,48201|48157,FALSE,FALSE,America/Chicago
77032,29.96523,-95.34004,Houston,TX,Texas,TRUE,,13536,226.3,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77033,29.66801,-95.33801,Houston,TX,Texas,TRUE,,28079,1899,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77034,29.61522,-95.19237,Houston,TX,Texas,TRUE,,37185,1011.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77035,29.65269,-95.47688,Houston,TX,Texas,TRUE,,34849,2385.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77036,29.70119,-95.53659,Houston,TX,Texas,TRUE,,71036,3770.2,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77037,29.8918,-95.39438,Houston,TX,Texas,TRUE,,17806,1116.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77038,29.91906,-95.44121,Houston,TX,Texas,TRUE,,31271,1244.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77039,29.90923,-95.34137,Houston,TX,Texas,TRUE,,28335,1083.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77040,29.87539,-95.52861,Houston,TX,Texas,TRUE,,50446,1406.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77041,29.86203,-95.58187,Houston,TX,Texas,TRUE,,33180,678.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77042,29.74125,-95.56015,Houston,TX,Texas,TRUE,,40725,2549.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77043,29.8112,-95.57981,Houston,TX,Texas,TRUE,,26343,718.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77044,29.89808,-95.17685,Houston,TX,Texas,TRUE,,55746,550.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77045,29.63634,-95.43279,Houston,TX,Texas,TRUE,,32482,1124.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77046,29.73438,-95.43301,Houston,TX,Texas,TRUE,,1873,6751.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77047,29.60843,-95.38662,Houston,TX,Texas,TRUE,,35248,986.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77048,29.62154,-95.32986,Houston,TX,Texas,TRUE,,20430,684.4,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77049,29.83417,-95.14827,Houston,TX,Texas,TRUE,,40373,644.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77050,29.90286,-95.27013,Houston,TX,Texas,TRUE,,5854,329.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77051,29.65586,-95.38023,Houston,TX,Texas,TRUE,,18506,967.9,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77053,29.58549,-95.45991,Houston,TX,Texas,TRUE,,30256,1026.6,48157,Fort Bend,"{""48157"": 68.9, ""48201"": 31.1}",Fort Bend|Harris,48157|48201,FALSE,FALSE,America/Chicago
77054,29.68102,-95.40424,Houston,TX,Texas,TRUE,,26696,1927.6,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77055,29.79757,-95.4928,Houston,TX,Texas,TRUE,,44088,2029.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77056,29.74849,-95.46806,Houston,TX,Texas,TRUE,,23314,2604,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77057,29.74522,-95.48885,Houston,TX,Texas,TRUE,,45394,4091.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77058,29.56297,-95.09303,Houston,TX,Texas,TRUE,,18572,857.4,48201,Harris,"{""48201"": 99.42, ""48167"": 0.58}",Harris|Galveston,48201|48167,FALSE,FALSE,America/Chicago
77059,29.60929,-95.12417,Houston,TX,Texas,TRUE,,18386,768.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77060,29.93567,-95.39697,Houston,TX,Texas,TRUE,,44920,2128.3,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77061,29.65436,-95.28481,Houston,TX,Texas,TRUE,,24238,1254.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77062,29.57584,-95.13406,Houston,TX,Texas,TRUE,,24892,1653.3,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77063,29.7356,-95.52157,Houston,TX,Texas,TRUE,,39994,3453.3,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77064,29.92279,-95.5467,Houston,TX,Texas,TRUE,,48924,1284.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77065,29.92673,-95.60324,Houston,TX,Texas,TRUE,,38393,1804,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77066,29.95714,-95.50277,Houston,TX,Texas,TRUE,,38315,1713,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77067,29.95283,-95.44719,Houston,TX,Texas,TRUE,,31800,2161.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77068,30.00628,-95.48694,Houston,TX,Texas,TRUE,,12289,1250.6,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77069,29.98631,-95.52398,Houston,TX,Texas,TRUE,,20935,1720.3,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77070,29.97783,-95.57377,Houston,TX,Texas,TRUE,,57645,1706.2,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77071,29.65265,-95.52046,Houston,TX,Texas,TRUE,,26794,2301.3,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77072,29.70006,-95.58539,Houston,TX,Texas,TRUE,,58681,3054.2,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77073,29.99849,-95.39804,Houston,TX,Texas,TRUE,,43684,1158.4,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77074,29.68821,-95.51633,Houston,TX,Texas,TRUE,,37467,2630,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77075,29.62119,-95.26749,Houston,TX,Texas,TRUE,,41012,1412.2,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77076,29.86002,-95.38328,Houston,TX,Texas,TRUE,,32641,2654.3,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77077,29.75375,-95.64189,Houston,TX,Texas,TRUE,,63421,1480.4,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77078,29.8529,-95.25089,Houston,TX,Texas,TRUE,,14705,551.9,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77079,29.77632,-95.6037,Houston,TX,Texas,TRUE,,35540,1773.9,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77080,29.81662,-95.52375,Houston,TX,Texas,TRUE,,49064,2958.2,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77081,29.71219,-95.48026,Houston,TX,Texas,TRUE,,51366,6100.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77082,29.72383,-95.6414,Houston,TX,Texas,TRUE,,57269,1756.9,48201,Harris,"{""48201"": 99.79, ""48157"": 0.21}",Harris|Fort Bend,48201|48157,FALSE,FALSE,America/Chicago
77083,29.69316,-95.64858,Houston,TX,Texas,TRUE,,74843,2787.9,48201,Harris,"{""48201"": 59.81, ""48157"": 40.19}",Harris|Fort Bend,48201|48157,FALSE,FALSE,America/Chicago
77084,29.82698,-95.6612,Houston,TX,Texas,TRUE,,109115,1327.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77085,29.62465,-95.48411,Houston,TX,Texas,TRUE,,16947,1193.7,48201,Harris,"{""48201"": 96.91, ""48157"": 3.09}",Harris|Fort Bend,48201|48157,FALSE,FALSE,America/Chicago
77086,29.9186,-95.49064,Houston,TX,Texas,TRUE,,28623,1617.3,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77087,29.68631,-95.3034,Houston,TX,Texas,TRUE,,35192,2072.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77088,29.88148,-95.45316,Houston,TX,Texas,TRUE,,54115,1882.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77089,29.58698,-95.2257,Houston,TX,Texas,TRUE,,56607,1676.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77090,30.00845,-95.44317,Houston,TX,Texas,TRUE,,41843,1887.4,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77091,29.85382,-95.43969,Houston,TX,Texas,TRUE,,29135,1579.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77092,29.83153,-95.47521,Houston,TX,Texas,TRUE,,36185,1724.9,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77093,29.8623,-95.34097,Houston,TX,Texas,TRUE,,46091,1481.8,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77094,29.7738,-95.69955,Houston,TX,Texas,TRUE,,10718,1206.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77095,29.90834,-95.65492,Houston,TX,Texas,TRUE,,69912,1831.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77096,29.67464,-95.47965,Houston,TX,Texas,TRUE,,33991,2179.1,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77098,29.73482,-95.41526,Houston,TX,Texas,TRUE,,16318,3574.2,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77099,29.67067,-95.58485,Houston,TX,Texas,TRUE,,49271,3103.8,48201,Harris,"{""48201"": 95.07, ""48157"": 4.93}",Harris|Fort Bend,48201|48157,FALSE,FALSE,America/Chicago
77204,29.72168,-95.34356,Houston,TX,Texas,TRUE,,4056,3071,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77301,30.30897,-95.43281,Conroe,TX,Texas,TRUE,,36835,705,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77302,30.22626,-95.36014,Conroe,TX,Texas,TRUE,,19787,144.4,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77303,30.37569,-95.37937,Conroe,TX,Texas,TRUE,,26324,166.8,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77304,30.33097,-95.51538,Conroe,TX,Texas,TRUE,,42277,407.7,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77306,30.2799,-95.31337,Conroe,TX,Texas,TRUE,,17695,166.3,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77316,30.30974,-95.68528,Montgomery,TX,Texas,TRUE,,31917,95.5,48339,Montgomery,"{""48339"": 96.16, ""48185"": 3.84}",Montgomery|Grimes,48339|48185,FALSE,FALSE,America/Chicago
77318,30.44709,-95.54364,Willis,TX,Texas,TRUE,,19820,206.6,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77320,30.80672,-95.55687,Huntsville,TX,Texas,TRUE,,37458,42.1,48471,Walker,"{""48471"": 91.4, ""48407"": 8.6}",Walker|San Jacinto,48471|48407,FALSE,FALSE,America/Chicago
77326,30.50445,-94.81661,Ace,TX,Texas,TRUE,,240,35.9,48373,Polk,"{""48373"": 100}",Polk,48373,FALSE,FALSE,America/Chicago
77327,30.3262,-94.91826,Cleveland,TX,Texas,TRUE,,37574,42.8,48291,Liberty,"{""48291"": 100}",Liberty,48291,FALSE,FALSE,America/Chicago
77328,30.40767,-95.18888,Cleveland,TX,Texas,TRUE,,17816,38.1,48407,San Jacinto,"{""48407"": 70.05, ""48339"": 21.59, ""48291"": 8.36}",San Jacinto|Montgomery|Liberty,48407|48339|48291,FALSE,FALSE,America/Chicago
77331,30.61928,-95.17706,Coldspring,TX,Texas,TRUE,,7348,16.6,48407,San Jacinto,"{""48407"": 100}",San Jacinto,48407,FALSE,FALSE,America/Chicago
77334,30.77996,-95.36465,Dodge,TX,Texas,TRUE,,211,5.7,48471,Walker,"{""48471"": 100}",Walker,48471,FALSE,FALSE,America/Chicago
77335,30.58901,-94.92353,Goodrich,TX,Texas,TRUE,,2945,29.8,48373,Polk,"{""48373"": 100}",Polk,48373,FALSE,FALSE,America/Chicago
77336,30.06842,-95.10306,Huffman,TX,Texas,TRUE,,12510,135.4,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77338,30.00858,-95.28351,Humble,TX,Texas,TRUE,,47335,701.9,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77339,30.04788,-95.22139,Kingwood,TX,Texas,TRUE,,43364,1042.6,48201,Harris,"{""48201"": 77.11, ""48339"": 22.89}",Harris|Montgomery,48201|48339,FALSE,FALSE,America/Chicago
77340,30.64601,-95.53441,Huntsville,TX,Texas,TRUE,,35439,64.2,48471,Walker,"{""48471"": 100}",Walker,48471,FALSE,FALSE,America/Chicago
77341,30.69818,-95.55886,Huntsville,TX,Texas,TRUE,,0,0,48471,Walker,"{""48471"": 100}",Walker,48471,FALSE,FALSE,America/Chicago
77342,30.73877,-95.55911,Huntsville,TX,Texas,TRUE,,0,0,48471,Walker,"{""48471"": 100}",Walker,48471,FALSE,FALSE,America/Chicago
77345,30.05392,-95.15884,Kingwood,TX,Texas,TRUE,,27574,1269.9,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77346,29.99027,-95.17777,Humble,TX,Texas,TRUE,,75577,1627.9,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77350,30.81432,-94.90086,Leggett,TX,Texas,TRUE,,321,20.1,48373,Polk,"{""48373"": 100}",Polk,48373,FALSE,FALSE,America/Chicago
77351,30.70411,-94.81682,Livingston,TX,Texas,TRUE,,35828,21.7,48373,Polk,"{""48373"": 100}",Polk,48373,FALSE,FALSE,America/Chicago
77354,30.21113,-95.65003,Magnolia,TX,Texas,TRUE,,40501,210.6,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77355,30.1579,-95.75014,Magnolia,TX,Texas,TRUE,,31727,220.4,48339,Montgomery,"{""48339"": 90.13, ""48473"": 9.87}",Montgomery|Waller,48339|48473,FALSE,FALSE,America/Chicago
77356,30.44807,-95.70358,Montgomery,TX,Texas,TRUE,,31069,94.3,48339,Montgomery,"{""48339"": 97.94, ""48185"": 2.06}",Montgomery|Grimes,48339|48185,FALSE,FALSE,America/Chicago
77357,30.15694,-95.18173,New Caney,TX,Texas,TRUE,,34770,200.1,48339,Montgomery,"{""48339"": 81.84, ""48201"": 10.54, ""48291"": 7.62}",Montgomery|Harris|Liberty,48339|48201|48291,FALSE,FALSE,America/Chicago
77358,30.55061,-95.45419,New Waverly,TX,Texas,TRUE,,5565,19.4,48471,Walker,"{""48471"": 72.76, ""48407"": 20.95, ""48339"": 6.29}",Walker|San Jacinto|Montgomery,48471|48407|48339,FALSE,FALSE,America/Chicago
77359,30.76262,-95.30441,Oakhurst,TX,Texas,TRUE,,727,6.6,48407,San Jacinto,"{""48407"": 100}",San Jacinto,48407,FALSE,FALSE,America/Chicago
77360,30.8471,-95.11394,Onalaska,TX,Texas,TRUE,,6130,71.8,48373,Polk,"{""48373"": 100}",Polk,48373,FALSE,FALSE,America/Chicago
77362,30.16003,-95.67237,Pinehurst,TX,Texas,TRUE,,7474,269.8,48339,Montgomery,"{""48339"": 99.89, ""48201"": 0.11}",Montgomery|Harris,48339|48201,FALSE,FALSE,America/Chicago
77363,30.3267,-95.85732,Plantersville,TX,Texas,TRUE,,3246,21.3,48185,Grimes,"{""48185"": 98.13, ""48473"": 1.87}",Grimes|Waller,48185|48473,FALSE,FALSE,America/Chicago
77364,30.76592,-95.22168,Pointblank,TX,Texas,TRUE,,1835,23,48407,San Jacinto,"{""48407"": 100}",San Jacinto,48407,FALSE,FALSE,America/Chicago
77365,30.11638,-95.2747,Porter,TX,Texas,TRUE,,43025,401.5,48339,Montgomery,"{""48339"": 96.22, ""48201"": 3.78}",Montgomery|Harris,48339|48201,FALSE,FALSE,America/Chicago
77367,30.8504,-95.39147,Riverside,TX,Texas,TRUE,,634,286.4,48471,Walker,"{""48471"": 100}",Walker,48471,FALSE,FALSE,America/Chicago
77368,30.45114,-94.8407,Romayor,TX,Texas,TRUE,,0,0,48291,Liberty,"{""48291"": 100}",Liberty,48291,FALSE,FALSE,America/Chicago
77369,30.44296,-94.75084,Rye,TX,Texas,TRUE,,607,9.5,48291,Liberty,"{""48291"": 97.37, ""48199"": 2.63}",Liberty|Hardin,48291|48199,FALSE,FALSE,America/Chicago
77371,30.49376,-94.98146,Shepherd,TX,Texas,TRUE,,7548,24.8,48407,San Jacinto,"{""48407"": 99.84, ""48291"": 0.16}",San Jacinto|Liberty,48407|48291,FALSE,FALSE,America/Chicago
77372,30.24472,-95.18281,Splendora,TX,Texas,TRUE,,14088,105.6,48339,Montgomery,"{""48339"": 87.51, ""48291"": 12.49}",Montgomery|Liberty,48339|48291,FALSE,FALSE,America/Chicago
77373,30.06143,-95.38423,Spring,TX,Texas,TRUE,,68273,1109.4,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77374,30.38226,-94.63069,Thicket,TX,Texas,TRUE,,334,3.3,48199,Hardin,"{""48199"": 100}",Hardin,48199,FALSE,FALSE,America/Chicago
77375,30.09393,-95.59095,Tomball,TX,Texas,TRUE,,71198,780.2,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77376,30.44422,-94.6779,Votaw,TX,Texas,TRUE,,575,7.8,48199,Hardin,"{""48199"": 100}",Hardin,48199,FALSE,FALSE,America/Chicago
77377,30.06141,-95.67608,Tomball,TX,Texas,TRUE,,39154,429,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77378,30.45873,-95.37454,Willis,TX,Texas,TRUE,,17576,76.2,48339,Montgomery,"{""48339"": 60.6, ""48407"": 39.4}",Montgomery|San Jacinto,48339|48407,FALSE,FALSE,America/Chicago
77379,30.03966,-95.53305,Spring,TX,Texas,TRUE,,83163,1243.5,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77380,30.1365,-95.46863,Spring,TX,Texas,TRUE,,31151,967.7,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77381,30.17791,-95.50266,Spring,TX,Texas,TRUE,,35184,1071.9,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77382,30.19961,-95.5455,Spring,TX,Texas,TRUE,,40170,1292.2,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77384,30.23453,-95.49675,Conroe,TX,Texas,TRUE,,24148,505.5,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77385,30.1894,-95.42264,Conroe,TX,Texas,TRUE,,26889,478.3,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77386,30.10153,-95.3561,Spring,TX,Texas,TRUE,,69549,658.8,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,FALSE,FALSE,America/Chicago
77388,30.05957,-95.46764,Spring,TX,Texas,TRUE,,52910,1526,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77389,30.11509,-95.50752,Spring,TX,Texas,TRUE,,44545,808.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77396,29.94778,-95.26129,Humble,TX,Texas,TRUE,,58893,914,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77401,29.70398,-95.46192,Bellaire,TX,Texas,TRUE,,17125,1815.9,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77406,29.64571,-95.79184,Richmond,TX,Texas,TRUE,,65716,440.6,48157,Fort Bend,"{""48157"": 100}",Fort Bend,48157,FALSE,FALSE,America/Chicago
77407,29.67658,-95.71455,Richmond,TX,Texas,TRUE,,81459,1573.2,48157,Fort Bend,"{""48157"": 100}",Fort Bend,48157,FALSE,FALSE,America/Chicago
77412,29.56693,-96.46031,Altair,TX,Texas,TRUE,,10,4.8,48089,Colorado,"{""48089"": 100}",Colorado,48089,FALSE,FALSE,America/Chicago
77414,28.90601,-95.8935,Bay City,TX,Texas,TRUE,,23879,16.6,48321,Matagorda,"{""48321"": 100}",Matagorda,48321,FALSE,FALSE,America/Chicago
77415,28.93425,-95.72035,Cedar Lane,TX,Texas,TRUE,,178,13.3,48321,Matagorda,"{""48321"": 100}",Matagorda,48321,FALSE,FALSE,America/Chicago
77417,29.46633,-95.9621,Beasley,TX,Texas,TRUE,,3232,22.9,48157,Fort Bend,"{""48157"": 100}",Fort Bend,48157,FALSE,FALSE,America/Chicago
77418,29.97922,-96.25063,Bellville,TX,Texas,TRUE,,10467,21.8,48015,Austin,"{""48015"": 100}",Austin,48015,FALSE,FALSE,America/Chicago
77419,28.8692,-96.25603,Blessing,TX,Texas,TRUE,,778,5.7,48321,Matagorda,"{""48321"": 100}",Matagorda,48321,FALSE,FALSE,America/Chicago
77420,29.23404,-95.91908,Boling,TX,Texas,TRUE,,2461,10.7,48481,Wharton,"{""48481"": 62.12, ""48321"": 26.09, ""48157"": 11.79}",Wharton|Matagorda|Fort Bend,48481|48321|48157,FALSE,FALSE,America/Chicago
77422,28.96492,-95.57268,Brazoria,TX,Texas,TRUE,,14548,32.8,48039,Brazoria,"{""48039"": 100}",Brazoria,48039,FALSE,FALSE,America/Chicago
77423,29.83386,-95.98219,Brookshire,TX,Texas,TRUE,,16689,43.4,48473,Waller,"{""48473"": 91.93, ""48157"": 8.07}",Waller|Fort Bend,48473|48157,FALSE,FALSE,America/Chicago
77426,30.11633,-96.24721,Chappell Hill,TX,Texas,TRUE,,2193,9.4,48477,Washington,"{""48477"": 78.74, ""48015"": 21.26}",Washington|Austin,48477|48015,FALSE,FALSE,America/Chicago
77428,28.67447,-96.15682,Collegeport,TX,Texas,TRUE,,126,2,48321,Matagorda,"{""48321"": 100}",Matagorda,48321,FALSE,FALSE,America/Chicago
77429,29.99068,-95.65808,Cypress,TX,Texas,TRUE,,95938,980.2,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77430,29.26487,-95.65616,Damon,TX,Texas,TRUE,,1916,6.3,48039,Brazoria,"{""48039"": 79.58, ""48157"": 20.42}",Brazoria|Fort Bend,48039|48157,FALSE,FALSE,America/Chicago
77431,29.13239,-95.82309,Danciger,TX,Texas,TRUE,,204,6.1,48039,Brazoria,"{""48039"": 100}",Brazoria,48039,FALSE,FALSE,America/Chicago
77432,29.05808,-96.21608,Danevang,TX,Texas,TRUE,,0,0,48481,Wharton,"{""48481"": 100}",Wharton,48481,FALSE,FALSE,America/Chicago
77433,29.9492,-95.73979,Cypress,TX,Texas,TRUE,,112211,734.7,48201,Harris,"{""48201"": 100}",Harris,48201,FALSE,FALSE,America/Chicago
77434,29.52577,-96.31983,Eagle Lake,TX,Texas,TRUE,,4037,10.7,48089,Colorado,"{""48089"": 66.22, ""48481"": 33.78}",Colorado|Wharton,48089|48481,FALSE,FALSE,America/Chicago
77435,29.51111,-96.12395,East Bernard,TX,Texas,TRUE,,4376,9.5,48481,Wharton,"{""48481"": 89.67, ""48157"": 7.29, ""48089"": 3.04}",Wharton|Fort Bend|Colorado,48481|48157|48089,FALSE,FALSE,America/Chicago
77436,29.38874,-96.23832,Egypt,TX,Texas,TRUE,,0,0,48481,Wharton,"{""48481"": 100}",Wharton,48481,FALSE,FALSE,America/Chicago
77437,29.20452,-96.27328,El Campo,TX,Texas,TRUE,,18886,20.7,48481,Wharton,"{""48481"": 100}",Wharton,48481,FALSE,FALSE,America/Chicago
77440,28.88819,-96.14603,Elmaton,TX,Texas,TRUE,,169,16.9,48321,Matagorda,"{""48321"": 100}",Matagorda,48321,FALSE,FALSE,America/Chicago
77441,29.6955,-95.90896,Fulshear,TX,Texas,TRUE,,32905,496.8,48157,Fort Bend,"{""48157"": 100}",Fort Bend,48157,FALSE,FALSE,America/Chicago
77442,29.43708,-96.49757,Garwood,TX,Texas,TRUE,,1434,3,48089,Colorado,"{""48089"": 100}",Colorado,48089,FALSE,FALSE,America/Chicago
